,1. open,2. high,3. low,4. close,5. volume,day,day_of_month,month
2017-11-20,0.96,0.96,0.96,0.96,0,0,20,11
2017-11-17,0.96,0.96,0.96,0.96,0,4,17,11
2017-11-16,0.955,0.955,0.955,0.955,0,3,16,11
2017-11-15,0.95,0.96,0.95,0.96,35000,2,15,11
2017-11-14,0.92,0.92,0.92,0.92,0,1,14,11
2017-11-13,0.92,0.92,0.92,0.92,0,0,13,11
2017-11-10,0.92,0.92,0.92,0.92,0,4,10,11
2017-11-09,0.92,0.92,0.92,0.92,0,3,9,11
2017-11-08,0.92,0.92,0.92,0.92,0,2,8,11
2017-11-07,0.92,0.92,0.92,0.92,0,1,7,11
2017-11-06,0.92,0.92,0.92,0.92,0,0,6,11
2017-11-03,0.92,0.92,0.92,0.92,0,4,3,11
2017-11-02,0.94,0.94,0.92,0.92,5000,3,2,11
2017-11-01,0.94,0.94,0.94,0.94,0,2,1,11
2017-10-31,0.94,0.94,0.94,0.94,0,1,31,10
2017-10-30,0.94,0.94,0.94,0.94,0,0,30,10
2017-10-27,0.94,0.94,0.94,0.94,0,4,27,10
2017-10-26,0.94,0.94,0.94,0.94,0,3,26,10
2017-10-25,0.94,0.94,0.94,0.94,0,2,25,10
2017-10-24,0.94,0.94,0.94,0.94,0,1,24,10
2017-10-23,0.94,0.94,0.94,0.94,0,0,23,10
2017-10-20,0.94,0.94,0.94,0.94,0,4,20,10
2017-10-19,0.94,0.94,0.94,0.94,0,3,19,10
2017-10-18,0.94,0.94,0.94,0.94,0,2,18,10
2017-10-17,0.94,0.94,0.94,0.94,0,1,17,10
2017-10-16,0.94,0.94,0.94,0.94,0,0,16,10
2017-10-13,0.94,0.94,0.94,0.94,0,4,13,10
2017-10-12,0.94,0.94,0.94,0.94,0,3,12,10
2017-10-11,0.94,0.94,0.94,0.94,0,2,11,10
2017-10-10,0.94,0.94,0.94,0.94,5500,1,10,10
2017-10-09,0.9,0.9,0.9,0.9,0,0,9,10
2017-10-06,0.9,0.9,0.9,0.9,0,4,6,10
2017-10-05,0.9,0.9,0.9,0.9,0,3,5,10
2017-10-04,0.92,0.92,0.9,0.9,47100,2,4,10
2017-10-03,0.93,0.93,0.93,0.93,0,1,3,10
2017-10-02,0.93,0.93,0.93,0.93,0,0,2,10
2017-09-29,0.93,0.93,0.93,0.93,0,4,29,9
2017-09-28,0.93,0.93,0.93,0.93,0,3,28,9
2017-09-27,0.93,0.93,0.93,0.93,0,2,27,9
2017-09-26,0.93,0.93,0.93,0.93,0,1,26,9
2017-09-25,0.93,0.93,0.93,0.93,0,0,25,9
2017-09-22,0.93,0.93,0.93,0.93,0,4,22,9
2017-09-21,0.93,0.93,0.93,0.93,0,3,21,9
2017-09-20,0.93,0.93,0.93,0.93,0,2,20,9
2017-09-19,0.93,0.93,0.93,0.93,0,1,19,9
2017-09-18,0.93,0.93,0.93,0.93,0,0,18,9
2017-09-15,0.93,0.93,0.93,0.93,53000,4,15,9
2017-09-14,0.93,0.93,0.93,0.93,0,3,14,9
2017-09-13,0.93,0.93,0.93,0.93,10000,2,13,9
2017-09-12,0.93,0.93,0.93,0.93,6000,1,12,9
2017-09-11,0.93,0.93,0.93,0.93,0,0,11,9
2017-09-08,0.93,0.93,0.93,0.93,0,4,8,9
2017-09-07,0.93,0.93,0.93,0.93,333800,3,7,9
2017-09-06,0.9,0.9,0.9,0.9,149000,2,6,9
2017-09-05,0.9,0.9,0.9,0.9,0,1,5,9
2017-09-01,0.9,0.9,0.9,0.9,0,4,1,9
2017-08-31,0.9,0.92,0.9,0.9,9000,3,31,8
2017-08-30,0.9,0.9,0.9,0.9,20000,2,30,8
2017-08-29,0.921,0.921,0.921,0.921,0,1,29,8
2017-08-28,0.92,0.92,0.92,0.92,0,0,28,8
2017-08-25,0.92,0.92,0.92,0.92,0,4,25,8
2017-08-24,0.92,0.92,0.92,0.92,7000,3,24,8
2017-08-23,0.97,0.97,0.97,0.97,0,2,23,8
2017-08-22,0.97,0.97,0.97,0.97,0,1,22,8
2017-08-21,0.97,0.97,0.97,0.97,0,0,21,8
2017-08-18,0.97,0.97,0.97,0.97,0,4,18,8
2017-08-17,0.97,0.97,0.97,0.97,0,3,17,8
2017-08-16,0.97,0.97,0.97,0.97,0,2,16,8
2017-08-15,0.97,0.97,0.97,0.97,0,1,15,8
2017-08-14,0.97,0.97,0.97,0.97,0,0,14,8
2017-08-11,0.97,0.97,0.97,0.97,0,4,11,8
2017-08-10,0.97,0.97,0.97,0.97,0,3,10,8
2017-08-09,0.97,0.97,0.97,0.97,0,2,9,8
2017-08-08,0.97,0.97,0.97,0.97,0,1,8,8
2017-08-07,0.97,0.97,0.97,0.97,0,0,7,8
2017-08-04,0.97,0.97,0.97,0.97,0,4,4,8
2017-08-03,0.97,0.97,0.97,0.97,500,3,3,8
2017-08-02,0.97,0.97,0.95,0.95,31000,2,2,8
2017-08-01,0.99,0.99,0.99,0.99,0,1,1,8
2017-07-31,0.99,0.99,0.99,0.99,0,0,31,7
2017-07-28,0.99,0.99,0.99,0.99,0,4,28,7
2017-07-27,0.99,0.99,0.99,0.99,0,3,27,7
2017-07-26,0.99,0.99,0.99,0.99,0,2,26,7
2017-07-25,0.99,0.99,0.99,0.99,0,1,25,7
2017-07-24,0.99,0.99,0.99,0.99,0,0,24,7
2017-07-21,0.99,0.99,0.99,0.99,0,4,21,7
2017-07-20,0.99,0.99,0.99,0.99,0,3,20,7
2017-07-19,0.99,0.99,0.99,0.99,0,2,19,7
2017-07-18,0.99,0.99,0.99,0.99,0,1,18,7
2017-07-17,0.99,0.99,0.99,0.99,0,0,17,7
2017-07-14,0.99,0.99,0.99,0.99,0,4,14,7
2017-07-13,0.99,0.99,0.99,0.99,0,3,13,7
2017-07-12,0.99,0.99,0.99,0.99,0,2,12,7
2017-07-11,0.99,0.99,0.99,0.99,1500,1,11,7
2017-07-10,0.98,0.98,0.98,0.98,0,0,10,7
2017-07-07,0.98,0.98,0.98,0.98,3500,4,7,7
2017-07-06,0.99,0.99,0.985,0.985,11563,3,6,7
2017-07-05,0.95,0.95,0.95,0.95,0,2,5,7
2017-07-03,0.95,0.95,0.95,0.95,0,0,3,7
2017-06-30,0.95,0.95,0.95,0.95,0,4,30,6
2017-06-29,0.95,0.96,0.95,0.95,10000,3,29,6
2017-06-28,0.95,0.95,0.93,0.93,6000,2,28,6
2017-06-27,0.92,0.92,0.92,0.92,0,1,27,6
2017-06-26,0.92,0.92,0.92,0.92,0,0,26,6
2017-06-23,0.92,0.92,0.92,0.92,0,4,23,6
2017-06-22,0.92,0.92,0.92,0.92,0,3,22,6
2017-06-21,0.9202,0.9202,0.9202,0.9202,0,2,21,6
2017-06-20,0.92,0.92,0.92,0.92,0,1,20,6
2017-06-19,0.9202,0.9202,0.9202,0.9202,0,0,19,6
2017-06-16,0.9202,0.9202,0.9202,0.9202,0,4,16,6
2017-06-15,0.9202,0.9202,0.9202,0.9202,0,3,15,6
2017-06-14,0.9202,0.9202,0.9202,0.9202,0,2,14,6
2017-06-13,0.92,0.921,0.92,0.9202,15500,1,13,6
2017-06-12,0.92,0.92,0.92,0.92,0,0,12,6
2017-06-09,0.92,0.92,0.92,0.92,0,4,9,6
2017-06-08,0.92,0.92,0.92,0.92,2700,3,8,6
2017-06-07,0.9,0.9,0.9,0.9,0,2,7,6
2017-06-06,0.9,0.9,0.9,0.9,1000,1,6,6
2017-06-05,0.9,0.9,0.9,0.9,0,0,5,6
2017-06-02,0.9,0.9,0.9,0.9,0,4,2,6
2017-06-01,0.9,0.9,0.9,0.9,1400,3,1,6
2017-05-31,0.92,0.92,0.92,0.92,0,2,31,5
2017-05-30,0.92,0.92,0.92,0.92,0,1,30,5
2017-05-26,0.92,0.92,0.92,0.92,0,4,26,5
2017-05-25,0.92,0.92,0.92,0.92,4000,3,25,5
2017-05-24,0.92,0.92,0.92,0.92,475000,2,24,5
2017-05-23,0.93,0.93,0.93,0.93,12000,1,23,5
2017-05-22,0.94,0.94,0.94,0.94,0,0,22,5
2017-05-19,0.94,0.94,0.94,0.94,0,4,19,5
2017-05-18,0.94,0.94,0.94,0.94,2800,3,18,5
2017-05-17,0.99,0.99,0.99,0.99,0,2,17,5
2017-05-16,0.99,0.99,0.99,0.99,0,1,16,5
2017-05-15,0.99,0.99,0.99,0.99,0,0,15,5
2017-05-12,0.99,0.99,0.99,0.99,0,4,12,5
2017-05-11,0.99,0.99,0.99,0.99,0,3,11,5
2017-05-10,0.99,0.99,0.99,0.99,0,2,10,5
2017-05-09,0.99,0.99,0.99,0.99,0,1,9,5
2017-05-08,0.99,0.99,0.99,0.99,0,0,8,5
2017-05-05,0.99,0.99,0.99,0.99,0,4,5,5
2017-05-04,0.99,0.99,0.99,0.99,0,3,4,5
2017-05-03,0.99,0.99,0.99,0.99,3500,2,3,5
2017-05-02,0.96,0.96,0.96,0.96,0,1,2,5
2017-05-01,0.96,0.96,0.96,0.96,0,0,1,5
2017-04-28,0.96,0.96,0.96,0.96,27200,4,28,4
2017-04-27,0.96,0.96,0.96,0.96,0,3,27,4
2017-04-26,0.96,0.96,0.96,0.96,0,2,26,4
2017-04-25,0.96,0.96,0.96,0.96,0,1,25,4
2017-04-24,0.97,0.97,0.96,0.96,6000,0,24,4
2017-04-21,0.98,0.98,0.97,0.97,3000,4,21,4
2017-04-20,0.97,0.97,0.97,0.97,0,3,20,4
2017-04-19,0.97,0.97,0.97,0.97,12000,2,19,4
2017-04-18,0.95,0.95,0.95,0.95,9000,1,18,4
2017-04-17,0.97,0.97,0.97,0.97,0,0,17,4
2017-04-13,0.97,0.97,0.97,0.97,0,3,13,4
2017-04-12,0.97,0.97,0.97,0.97,2000,2,12,4
2017-04-11,0.97,0.97,0.97,0.97,0,1,11,4
2017-04-10,0.97,0.97,0.97,0.97,0,0,10,4
2017-04-07,0.97,0.97,0.97,0.97,0,4,7,4
2017-04-06,0.97,0.97,0.97,0.97,0,3,6,4
2017-04-05,0.97,0.97,0.97,0.97,0,2,5,4
2017-04-04,0.97,0.97,0.97,0.97,0,1,4,4
2017-04-03,0.97,0.97,0.97,0.97,0,0,3,4
2017-03-31,0.97,0.97,0.97,0.97,0,4,31,3
2017-03-30,0.97,0.97,0.97,0.97,500,3,30,3
2017-03-29,0.94,0.94,0.94,0.94,0,2,29,3
2017-03-28,0.94,0.94,0.94,0.94,2000,1,28,3
2017-03-27,0.94,0.94,0.93,0.93,2000,0,27,3
2017-03-24,0.94,0.94,0.94,0.94,0,4,24,3
2017-03-23,0.94,0.94,0.94,0.94,0,3,23,3
2017-03-22,0.94,0.94,0.94,0.94,0,2,22,3
2017-03-21,0.94,0.94,0.94,0.94,22000,1,21,3
2017-03-20,0.96,0.96,0.96,0.96,0,0,20,3
2017-03-17,0.96,0.96,0.96,0.96,0,4,17,3
2017-03-16,0.96,0.96,0.96,0.96,0,3,16,3
2017-03-15,0.96,0.96,0.96,0.96,0,2,15,3
2017-03-14,0.96,0.96,0.96,0.96,0,1,14,3
2017-03-13,0.96,0.96,0.96,0.96,0,0,13,3
2017-03-10,0.96,0.96,0.96,0.96,0,4,10,3
2017-03-09,0.96,0.96,0.96,0.96,0,3,9,3
2017-03-08,0.96,0.96,0.96,0.96,0,2,8,3
2017-03-07,0.96,0.96,0.96,0.96,0,1,7,3
2017-03-06,0.96,0.96,0.96,0.96,0,0,6,3
2017-03-03,0.96,0.96,0.96,0.96,0,4,3,3
2017-03-02,0.96,0.96,0.96,0.96,0,3,2,3
2017-03-01,0.96,0.96,0.96,0.96,10000,2,1,3
2017-02-28,0.97,0.97,0.97,0.97,0,1,28,2
2017-02-27,0.98,0.98,0.97,0.97,10000,0,27,2
2017-02-24,0.95,0.95,0.95,0.95,0,4,24,2
2017-02-23,0.95,0.95,0.95,0.95,6000,3,23,2
2017-02-22,0.97,0.97,0.97,0.97,0,2,22,2
2017-02-21,0.97,0.97,0.97,0.97,0,1,21,2
2017-02-17,0.97,0.97,0.97,0.97,0,4,17,2
2017-02-16,0.97,0.97,0.97,0.97,0,3,16,2
2017-02-15,0.97,0.97,0.97,0.97,0,2,15,2
2017-02-14,0.97,0.97,0.97,0.97,0,1,14,2
2017-02-13,0.98,0.98,0.97,0.97,11000,0,13,2
2017-02-10,1.02,1.02,1.02,1.02,0,4,10,2
2017-02-09,1.02,1.02,1.02,1.02,0,3,9,2
2017-02-08,1.02,1.02,1.02,1.02,0,2,8,2
2017-02-07,1.02,1.02,1.02,1.02,4000,1,7,2
2017-02-06,1.02,1.02,1.02,1.02,0,0,6,2
2017-02-03,1.03,1.03,1.02,1.02,9200,4,3,2
2017-02-02,1.01,1.01,1.01,1.01,0,3,2,2
2017-02-01,1.01,1.01,1.01,1.01,0,2,1,2
2017-01-31,1.01,1.01,1.01,1.01,0,1,31,1
2017-01-30,1.01,1.01,1.01,1.01,0,0,30,1
2017-01-27,1.01,1.01,1.01,1.01,0,4,27,1
2017-01-26,1.02,1.02,1.01,1.01,8000,3,26,1
2017-01-25,1.0,1.0,1.0,1.0,0,2,25,1
2017-01-24,1.0,1.0,1.0,1.0,0,1,24,1
2017-01-23,1.0,1.0,1.0,1.0,0,0,23,1
2017-01-20,1.0,1.0,1.0,1.0,0,4,20,1
2017-01-19,1.0,1.0,1.0,1.0,20000,3,19,1
2017-01-18,1.04,1.04,1.04,1.04,0,2,18,1
2017-01-17,1.04,1.04,1.04,1.04,0,1,17,1
2017-01-13,1.04,1.04,1.04,1.04,0,4,13,1
2017-01-12,1.04,1.04,1.04,1.04,0,3,12,1
2017-01-11,1.04,1.04,1.04,1.04,0,2,11,1
2017-01-10,1.04,1.04,1.04,1.04,0,1,10,1
2017-01-09,1.04,1.04,1.04,1.04,0,0,9,1
2017-01-06,1.04,1.04,1.04,1.04,0,4,6,1
2017-01-05,1.04,1.04,1.04,1.04,0,3,5,1
2017-01-04,1.04,1.04,1.04,1.04,0,2,4,1
2017-01-03,1.04,1.04,1.04,1.04,0,1,3,1
2016-12-30,1.0375,1.04,1.0375,1.04,490,4,30,12
2016-12-29,0.9925,0.9925,0.99,0.99,116000,3,29,12
2016-12-28,0.99,0.99,0.99,0.99,0,2,28,12
2016-12-27,0.99,0.99,0.99,0.99,0,1,27,12
2016-12-23,0.99,0.99,0.99,0.99,50,4,23,12
2016-12-22,0.99,0.99,0.99,0.99,7850,3,22,12
2016-12-21,1.02,1.02,1.02,1.02,0,2,21,12
2016-12-20,1.02,1.02,1.02,1.02,0,1,20,12
2016-12-19,1.02,1.02,1.02,1.02,0,0,19,12
2016-12-16,1.02,1.02,1.02,1.02,0,4,16,12
2016-12-15,1.02,1.02,1.02,1.02,0,3,15,12
2016-12-14,1.02,1.02,1.02,1.02,0,2,14,12
2016-12-13,1.02,1.02,1.02,1.02,0,1,13,12
2016-12-12,1.02,1.02,1.02,1.02,0,0,12,12
2016-12-09,1.02,1.02,1.02,1.02,0,4,9,12
2016-12-08,1.02,1.02,1.02,1.02,0,3,8,12
2016-12-07,1.02,1.02,1.02,1.02,6000,2,7,12
2016-12-06,1.01,1.01,1.01,1.01,0,1,6,12
2016-12-05,1.01,1.01,1.01,1.01,14200,0,5,12
2016-12-02,1.01,1.01,1.01,1.01,0,4,2,12
2016-12-01,1.01,1.01,1.01,1.01,0,3,1,12
2016-11-30,1.01,1.01,1.01,1.01,0,2,30,11
2016-11-29,1.01,1.01,1.01,1.01,12500,1,29,11
2016-11-28,1.01,1.01,1.01,1.01,0,0,28,11
2016-11-25,1.01,1.01,1.01,1.01,0,4,25,11
2016-11-23,1.01,1.01,1.01,1.01,0,2,23,11
2016-11-22,1.01,1.01,1.01,1.01,0,1,22,11
2016-11-21,1.01,1.01,1.01,1.01,0,0,21,11
2016-11-18,1.01,1.01,1.01,1.01,0,4,18,11
2016-11-17,1.0104,1.0104,1.01,1.01,4000,3,17,11
2016-11-16,1.0,1.0,1.0,1.0,550,2,16,11
2016-11-15,1.01,1.01,1.01,1.01,15000,1,15,11
2016-11-14,1.026,1.026,1.02,1.02,8000,0,14,11
2016-11-11,1.046,1.046,1.046,1.046,10000,4,11,11
2016-11-10,1.08,1.08,1.08,1.08,0,3,10,11
2016-11-09,1.08,1.08,1.08,1.08,466000,2,9,11
2016-11-08,1.086,1.086,1.08,1.08,1700,1,8,11
2016-11-07,1.14,1.14,1.14,1.14,0,0,7,11
2016-11-04,1.14,1.14,1.14,1.14,0,4,4,11
2016-11-03,1.14,1.14,1.14,1.14,0,3,3,11
2016-11-02,1.18,1.18,1.14,1.14,3000,2,2,11
2016-11-01,1.106,1.106,1.106,1.106,50,1,1,11
2016-10-31,1.106,1.106,1.106,1.106,0,0,31,10
2016-10-28,1.106,1.106,1.106,1.106,0,4,28,10
2016-10-27,1.106,1.106,1.106,1.106,0,3,27,10
2016-10-26,1.106,1.106,1.106,1.106,0,2,26,10
2016-10-25,1.106,1.106,1.106,1.106,0,1,25,10
2016-10-24,1.11,1.11,1.106,1.106,2100,0,24,10
2016-10-21,1.08,1.08,1.08,1.08,0,4,21,10
2016-10-20,1.08,1.08,1.08,1.08,26800,3,20,10
2016-10-19,1.08,1.08,1.08,1.08,0,2,19,10
2016-10-18,1.086,1.086,1.08,1.08,6000,1,18,10
2016-10-17,1.1,1.1,1.1,1.1,0,0,17,10
2016-10-14,1.1,1.1,1.1,1.1,2250,4,14,10
2016-10-13,1.01,1.01,1.01,1.01,0,3,13,10
2016-10-12,1.01,1.01,1.01,1.01,0,2,12,10
2016-10-11,1.01,1.01,1.01,1.01,0,1,11,10
2016-10-10,1.01,1.01,1.01,1.01,0,0,10,10
2016-10-07,1.01,1.01,1.01,1.01,0,4,7,10
2016-10-06,1.01,1.01,1.01,1.01,0,3,6,10
2016-10-05,1.01,1.01,1.01,1.01,466000,2,5,10
2016-10-04,1.01,1.01,1.01,1.01,0,1,4,10
2016-10-03,1.01,1.01,1.01,1.01,0,0,3,10
2016-09-30,1.01,1.01,1.01,1.01,0,4,30,9
2016-09-29,1.01,1.01,1.01,1.01,0,3,29,9
2016-09-28,1.01,1.01,1.01,1.01,0,2,28,9
2016-09-27,1.01,1.01,1.01,1.01,0,1,27,9
2016-09-26,1.01,1.01,1.01,1.01,0,0,26,9
2016-09-23,1.01,1.01,1.01,1.01,0,4,23,9
2016-09-22,1.01,1.01,1.01,1.01,0,3,22,9
2016-09-21,1.01,1.01,1.01,1.01,0,2,21,9
2016-09-20,1.01,1.01,1.01,1.01,0,1,20,9
2016-09-19,1.01,1.01,1.01,1.01,0,0,19,9
2016-09-16,1.01,1.01,1.01,1.01,0,4,16,9
2016-09-15,1.01,1.01,1.01,1.01,0,3,15,9
2016-09-14,1.01,1.01,1.01,1.01,0,2,14,9
2016-09-13,1.01,1.01,1.01,1.01,0,1,13,9
2016-09-12,1.01,1.01,1.01,1.01,0,0,12,9
2016-09-09,1.01,1.01,1.01,1.01,2000,4,9,9
2016-09-08,1.0,1.0,1.0,1.0,0,3,8,9
2016-09-07,1.0,1.0,1.0,1.0,0,2,7,9
2016-09-06,1.0,1.0,1.0,1.0,0,1,6,9
2016-09-02,1.0,1.0,1.0,1.0,0,4,2,9
2016-09-01,1.0,1.0,1.0,1.0,0,3,1,9
2016-08-31,1.0,1.0,1.0,1.0,15000,2,31,8
2016-08-30,1.0,1.0,1.0,1.0,0,1,30,8
2016-08-29,1.0,1.0,1.0,1.0,0,0,29,8
2016-08-26,1.0,1.0,1.0,1.0,0,4,26,8
2016-08-25,1.0,1.0,1.0,1.0,0,3,25,8
2016-08-24,1.0,1.0,1.0,1.0,0,2,24,8
2016-08-23,1.0,1.0,1.0,1.0,500,1,23,8
2016-08-22,1.0,1.0,1.0,1.0,1200,0,22,8
2016-08-19,1.03,1.03,1.03,1.03,0,4,19,8
2016-08-18,1.03,1.03,1.03,1.03,400000,3,18,8
2016-08-17,1.03,1.03,1.03,1.03,0,2,17,8
2016-08-16,1.03,1.03,1.03,1.03,350000,1,16,8
2016-08-15,1.03,1.03,1.03,1.03,0,0,15,8
2016-08-12,1.03,1.03,1.03,1.03,32000,4,12,8
2016-08-11,1.03,1.03,1.03,1.03,0,3,11,8
2016-08-10,1.03,1.03,1.03,1.03,0,2,10,8
2016-08-09,1.03,1.03,1.03,1.03,0,1,9,8
2016-08-08,1.03,1.03,1.03,1.03,0,0,8,8
2016-08-05,1.03,1.03,1.03,1.03,0,4,5,8
2016-08-04,1.03,1.03,1.03,1.03,0,3,4,8
2016-08-03,1.03,1.03,1.03,1.03,25000,2,3,8
2016-08-02,1.04,1.04,1.04,1.04,0,1,2,8
2016-08-01,1.04,1.04,1.04,1.04,0,0,1,8
2016-07-29,1.0475,1.0475,1.04,1.04,7000,4,29,7
2016-07-28,1.05,1.05,1.05,1.05,0,3,28,7
2016-07-27,1.05,1.05,1.05,1.05,0,2,27,7
2016-07-26,1.05,1.05,1.05,1.05,0,1,26,7
2016-07-25,1.05,1.05,1.05,1.05,0,0,25,7
2016-07-22,1.05,1.05,1.05,1.05,16000,4,22,7
2016-07-21,1.06,1.06,1.06,1.06,0,3,21,7
2016-07-20,1.06,1.06,1.06,1.06,0,2,20,7
2016-07-19,1.06,1.06,1.06,1.06,500,1,19,7
2016-07-18,1.09,1.09,1.09,1.09,58300,0,18,7
2016-07-15,1.14,1.14,1.09,1.09,200,4,15,7
2016-07-14,1.12,1.12,1.12,1.12,0,3,14,7
2016-07-13,1.12,1.12,1.12,1.12,0,2,13,7
2016-07-12,1.12,1.12,1.12,1.12,0,1,12,7
2016-07-11,1.14,1.14,1.12,1.12,20000,0,11,7
2016-07-08,1.088,1.088,1.088,1.088,0,4,8,7
2016-07-07,1.088,1.088,1.088,1.088,0,3,7,7
2016-07-06,1.088,1.088,1.088,1.088,0,2,6,7
2016-07-05,1.088,1.088,1.088,1.088,0,1,5,7
2016-07-01,1.1,1.1,1.088,1.088,22000,4,1,7
2016-06-30,1.1,1.1,1.1,1.1,0,3,30,6
2016-06-29,1.1,1.1,1.1,1.1,0,2,29,6
2016-06-28,1.1,1.1,1.1,1.1,0,1,28,6
2016-06-27,1.1,1.1,1.1,1.1,0,0,27,6
2016-06-24,1.1,1.1,1.1,1.1,0,4,24,6
2016-06-23,1.1,1.1,1.1,1.1,0,3,23,6
2016-06-22,1.108,1.108,1.1,1.1,13000,2,22,6
2016-06-21,1.17,1.17,1.17,1.17,0,1,21,6
2016-06-20,1.17,1.17,1.17,1.17,0,0,20,6
2016-06-17,1.17,1.17,1.17,1.17,0,4,17,6
2016-06-16,1.17,1.17,1.17,1.17,0,3,16,6
2016-06-15,1.17,1.17,1.17,1.17,0,2,15,6
2016-06-14,1.17,1.17,1.17,1.17,0,1,14,6
2016-06-13,1.17,1.17,1.17,1.17,0,0,13,6
2016-06-10,1.17,1.17,1.17,1.17,0,4,10,6
2016-06-09,1.17,1.17,1.17,1.17,0,3,9,6
2016-06-08,1.17,1.17,1.17,1.17,0,2,8,6
2016-06-07,1.17,1.17,1.17,1.17,15000,1,7,6
2016-06-06,1.1401,1.1401,1.1401,1.1401,0,0,6,6
2016-06-03,1.1401,1.1401,1.1401,1.1401,0,4,3,6
2016-06-02,1.1401,1.1401,1.1401,1.1401,0,3,2,6
2016-06-01,1.1401,1.1401,1.1401,1.1401,0,2,1,6
2016-05-31,1.1401,1.1401,1.1401,1.1401,0,1,31,5
2016-05-27,1.1401,1.1401,1.1401,1.1401,0,4,27,5
2016-05-26,1.1401,1.1401,1.1401,1.1401,0,3,26,5
2016-05-25,1.1401,1.1401,1.1401,1.1401,0,2,25,5
2016-05-24,1.1401,1.1401,1.1401,1.1401,0,1,24,5
2016-05-23,1.1401,1.1401,1.1401,1.1401,0,0,23,5
2016-05-20,1.1401,1.1401,1.1401,1.1401,0,4,20,5
2016-05-19,1.1401,1.1401,1.1401,1.1401,0,3,19,5
2016-05-18,1.1401,1.1401,1.1401,1.1401,0,2,18,5
2016-05-17,1.1401,1.1401,1.1401,1.1401,0,1,17,5
2016-05-16,1.1401,1.1401,1.1401,1.1401,0,0,16,5
2016-05-13,1.1401,1.1401,1.1401,1.1401,0,4,13,5
2016-05-12,1.1401,1.1401,1.1401,1.1401,0,3,12,5
2016-05-11,1.1401,1.1401,1.1401,1.1401,0,2,11,5
2016-05-10,1.1401,1.1401,1.1401,1.1401,0,1,10,5
2016-05-09,1.1401,1.1401,1.1401,1.1401,0,0,9,5
2016-05-06,1.1401,1.1401,1.1401,1.1401,6000,4,6,5
2016-05-05,1.12,1.12,1.12,1.12,10000,3,5,5
2016-05-04,1.16,1.16,1.16,1.16,0,2,4,5
2016-05-03,1.16,1.16,1.16,1.16,0,1,3,5
2016-05-02,1.16,1.16,1.16,1.16,0,0,2,5
2016-04-29,1.16,1.16,1.16,1.16,0,4,29,4
2016-04-28,1.16,1.16,1.16,1.16,0,3,28,4
2016-04-27,1.16,1.16,1.16,1.16,0,2,27,4
2016-04-26,1.16,1.16,1.16,1.16,0,1,26,4
2016-04-25,1.16,1.16,1.16,1.16,0,0,25,4
2016-04-22,1.16,1.16,1.16,1.16,0,4,22,4
2016-04-21,1.16,1.16,1.16,1.16,0,3,21,4
2016-04-20,1.16,1.16,1.16,1.16,0,2,20,4
2016-04-19,1.16,1.16,1.16,1.16,0,1,19,4
2016-04-18,1.16,1.16,1.16,1.16,0,0,18,4
2016-04-15,1.16,1.16,1.16,1.16,0,4,15,4
2016-04-14,1.16,1.16,1.16,1.16,0,3,14,4
2016-04-13,1.16,1.16,1.16,1.16,0,2,13,4
2016-04-12,1.16,1.16,1.16,1.16,0,1,12,4
2016-04-11,1.16,1.16,1.16,1.16,3000,0,11,4
2016-04-08,1.16,1.16,1.16,1.16,0,4,8,4
2016-04-07,1.16,1.16,1.16,1.16,0,3,7,4
2016-04-06,1.16,1.16,1.16,1.16,0,2,6,4
2016-04-05,1.16,1.16,1.16,1.16,0,1,5,4
2016-04-04,1.16,1.16,1.16,1.16,0,0,4,4
2016-04-01,1.16,1.16,1.16,1.16,0,4,1,4
2016-03-31,1.16,1.16,1.16,1.16,0,3,31,3
2016-03-30,1.16,1.16,1.16,1.16,0,2,30,3
2016-03-29,1.1705,1.1705,1.16,1.16,5000,1,29,3
2016-03-28,1.1805,1.1805,1.17,1.17,5000,0,28,3
2016-03-24,1.17,1.17,1.17,1.17,0,3,24,3
2016-03-23,1.17,1.17,1.17,1.17,0,2,23,3
2016-03-22,1.173,1.177,1.17,1.17,9000,1,22,3
2016-03-21,1.12,1.12,1.12,1.12,0,0,21,3
2016-03-18,1.12,1.12,1.12,1.12,0,4,18,3
2016-03-17,1.12,1.12,1.12,1.12,0,3,17,3
2016-03-16,1.12,1.12,1.12,1.12,0,2,16,3
2016-03-15,1.12,1.12,1.12,1.12,0,1,15,3
2016-03-14,1.12,1.12,1.12,1.12,0,0,14,3
2016-03-11,1.12,1.12,1.12,1.12,0,4,11,3
2016-03-10,1.12,1.12,1.12,1.12,0,3,10,3
2016-03-09,1.1795,1.19,1.12,1.12,5000,2,9,3
2016-03-08,1.2,1.2,1.2,1.2,0,1,8,3
2016-03-07,1.2,1.2,1.2,1.2,0,0,7,3
2016-03-04,1.2,1.2,1.2,1.2,500,4,4,3
2016-03-03,1.01,1.01,1.01,1.01,0,3,3,3
2016-03-02,1.01,1.01,1.01,1.01,0,2,2,3
2016-03-01,1.01,1.01,1.01,1.01,0,1,1,3
2016-02-29,1.01,1.01,1.01,1.01,0,0,29,2
2016-02-26,1.01,1.01,1.01,1.01,0,4,26,2
2016-02-25,1.0205,1.0205,1.01,1.01,5000,3,25,2
2016-02-24,1.01,1.01,1.01,1.01,0,2,24,2
2016-02-23,1.01,1.01,1.01,1.01,0,1,23,2
2016-02-22,1.01,1.01,1.01,1.01,0,0,22,2
2016-02-19,1.01,1.01,1.01,1.01,5000,4,19,2
