1. open,2. high,3. low,4. close,5. volume
0.7100,0.7100,0.7100,0.7100,0
0.7100,0.7100,0.7100,0.7100,0
0.7100,0.7100,0.7100,0.7100,0
0.7100,0.7100,0.7100,0.7100,0
0.7100,0.7100,0.7100,0.7100,0
0.7100,0.7100,0.7100,0.7100,0
0.7100,0.7100,0.7100,0.7100,0
0.7100,0.7100,0.7100,0.7100,0
0.7136,0.7136,0.7136,0.7136,7000
0.7100,0.7100,0.7100,0.7100,0
0.7100,0.7100,0.7100,0.7100,0
0.7100,0.7100,0.7100,0.7100,0
0.7100,0.7100,0.7100,0.7100,0
0.7100,0.7100,0.7100,0.7100,0
0.7100,0.7100,0.7100,0.7100,0
0.7100,0.7100,0.7100,0.7100,62000
0.7600,0.7600,0.7600,0.7600,0
0.7600,0.7600,0.7600,0.7600,0
0.7600,0.7600,0.7600,0.7600,1000
0.8200,0.8200,0.8200,0.8200,0
0.8200,0.8200,0.8200,0.8200,0
0.8200,0.8200,0.8200,0.8200,0
0.8200,0.8200,0.8200,0.8200,0
0.8200,0.8200,0.8200,0.8200,0
0.8200,0.8200,0.8200,0.8200,0
0.8200,0.8200,0.8200,0.8200,0
0.8200,0.8200,0.8200,0.8200,0
0.8200,0.8200,0.8200,0.8200,0
0.8200,0.8200,0.8200,0.8200,0
0.8200,0.8200,0.8200,0.8200,0
0.8200,0.8200,0.8200,0.8200,0
0.8200,0.8200,0.8200,0.8200,0
0.8200,0.8200,0.8200,0.8200,0
0.8200,0.8200,0.8200,0.8200,0
0.8200,0.8200,0.8200,0.8200,0
0.8200,0.8200,0.8200,0.8200,7000
0.7604,0.7604,0.7604,0.7604,0
0.7600,0.7600,0.7600,0.7600,0
0.7600,0.7600,0.7600,0.7600,0
0.7600,0.7600,0.7600,0.7600,0
0.7600,0.7600,0.7600,0.7600,0
0.7600,0.7600,0.7600,0.7600,0
0.7600,0.7600,0.7600,0.7600,0
0.7600,0.7600,0.7600,0.7600,0
0.7600,0.7600,0.7600,0.7600,0
0.7600,0.7600,0.7600,0.7600,0
0.7600,0.7600,0.7600,0.7600,0
0.7600,0.7600,0.7600,0.7600,0
0.7604,0.7604,0.7604,0.7604,0
0.7600,0.7600,0.7600,0.7600,27500
0.8100,0.8100,0.8100,0.8100,0
0.8100,0.8100,0.8100,0.8100,0
0.8125,0.8125,0.8050,0.8050,9500
0.8100,0.8100,0.8100,0.8100,0
0.8100,0.8100,0.8100,0.8100,10
0.8100,0.8100,0.8100,0.8100,0
0.8100,0.8100,0.8100,0.8100,0
0.8100,0.8100,0.8100,0.8100,0
0.8100,0.8100,0.8100,0.8100,18000
0.8400,0.8400,0.8400,0.8400,0
0.8400,0.8400,0.8400,0.8400,0
0.8400,0.8400,0.8400,0.8400,0
0.8400,0.8400,0.8400,0.8400,0
0.8400,0.8400,0.8400,0.8400,0
0.8400,0.8400,0.8400,0.8400,700
0.9411,0.9411,0.9411,0.9411,0
0.9411,0.9411,0.9411,0.9411,0
0.9411,0.9411,0.9411,0.9411,0
0.9600,0.9600,0.9600,0.9600,20
0.9560,0.9560,0.9560,0.9560,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,5000
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9350,0.9350,0.9350,0.9350,0
0.9400,0.9400,0.9400,0.9400,30000
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,43000
0.9500,0.9500,0.9500,0.9500,0
0.9500,0.9500,0.9500,0.9500,0
0.9500,0.9500,0.9500,0.9500,0
0.9500,0.9500,0.9500,0.9500,0
0.9500,0.9500,0.9500,0.9500,0
0.9500,0.9500,0.9500,0.9500,3500
1.0000,1.0000,1.0000,1.0000,0
1.0000,1.0000,1.0000,1.0000,0
1.0000,1.0000,1.0000,1.0000,10000
0.9800,0.9800,0.9800,0.9800,0
0.9800,0.9800,0.9800,0.9800,0
0.9800,0.9800,0.9800,0.9800,0
0.9800,0.9800,0.9800,0.9800,0
0.9800,0.9800,0.9800,0.9800,0
0.9800,0.9800,0.9800,0.9800,0
0.9800,0.9800,0.9800,0.9800,0
0.9800,0.9800,0.9800,0.9800,0
0.9800,0.9800,0.9800,0.9800,0
0.9800,0.9800,0.9800,0.9800,1000
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,7000
1.0200,1.0200,1.0200,1.0200,1000
1.0000,1.0000,1.0000,1.0000,0
1.0000,1.0000,1.0000,1.0000,0
1.0000,1.0000,1.0000,1.0000,0
1.0000,1.0000,1.0000,1.0000,200
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,10000
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,300
1.0400,1.0400,1.0400,1.0400,0
1.0400,1.0400,1.0400,1.0400,0
1.0400,1.0400,1.0400,1.0400,0
1.0400,1.0400,1.0400,1.0400,0
1.0400,1.0400,1.0400,1.0400,0
1.0400,1.0400,1.0400,1.0400,0
1.0400,1.0400,1.0400,1.0400,0
1.0400,1.0400,1.0400,1.0400,0
1.0400,1.0400,1.0400,1.0400,0
1.0400,1.0400,1.0400,1.0400,0
1.0400,1.0400,1.0400,1.0400,4000
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,54000
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,14000
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,30000
1.0700,1.0700,1.0700,1.0700,0
1.0700,1.0700,1.0700,1.0700,0
1.0700,1.0700,1.0700,1.0700,0
1.0700,1.0700,1.0700,1.0700,300
1.0800,1.0800,1.0800,1.0800,2270
1.0600,1.0600,1.0600,1.0600,0
1.0600,1.0600,1.0600,1.0600,0
1.0600,1.0600,1.0600,1.0600,4500
1.1100,1.1100,1.1100,1.1100,0
1.1100,1.1100,1.1100,1.1100,160
1.0900,1.0900,1.0900,1.0900,1000
1.0600,1.0600,1.0600,1.0600,0
1.0600,1.0600,1.0600,1.0600,0
1.0600,1.0600,1.0600,1.0600,0
1.0600,1.0600,1.0600,1.0600,0
1.0600,1.0600,1.0600,1.0600,0
1.0600,1.0600,1.0600,1.0600,500
1.0600,1.0600,1.0600,1.0600,1200
1.0500,1.1000,1.0500,1.0900,6626
1.0100,1.0200,1.0100,1.0200,14800
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,4700
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,4200
0.9701,0.9701,0.9701,0.9701,0
0.9700,0.9700,0.9700,0.9700,20000
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,8000
0.9300,0.9300,0.9300,0.9300,0
0.9300,0.9300,0.9300,0.9300,0
0.9300,0.9300,0.9300,0.9300,0
0.9300,0.9300,0.9300,0.9300,0
0.9300,0.9300,0.9300,0.9300,0
0.9300,0.9300,0.9300,0.9300,0
0.9300,0.9300,0.9300,0.9300,0
0.9300,0.9300,0.9300,0.9300,0
0.9300,0.9300,0.9300,0.9300,0
0.9300,0.9300,0.9300,0.9300,0
0.9300,0.9300,0.9300,0.9300,4000
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,2000
0.9400,0.9400,0.9400,0.9400,10000
0.9500,0.9500,0.9400,0.9400,5000
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9550,0.9550,0.9550,0.9550,0
0.9500,0.9600,0.9500,0.9600,35000
0.9200,0.9200,0.9200,0.9200,0
0.9200,0.9200,0.9200,0.9200,0
0.9200,0.9200,0.9200,0.9200,0
0.9200,0.9200,0.9200,0.9200,0
0.9200,0.9200,0.9200,0.9200,0
0.9200,0.9200,0.9200,0.9200,0
0.9200,0.9200,0.9200,0.9200,0
0.9200,0.9200,0.9200,0.9200,0
0.9400,0.9400,0.9200,0.9200,5000
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,5500
0.9000,0.9000,0.9000,0.9000,0
0.9000,0.9000,0.9000,0.9000,0
0.9000,0.9000,0.9000,0.9000,0
0.9200,0.9200,0.9000,0.9000,47100
0.9300,0.9300,0.9300,0.9300,0
0.9300,0.9300,0.9300,0.9300,0
0.9300,0.9300,0.9300,0.9300,0
0.9300,0.9300,0.9300,0.9300,0
0.9300,0.9300,0.9300,0.9300,0
0.9300,0.9300,0.9300,0.9300,0
0.9300,0.9300,0.9300,0.9300,0
0.9300,0.9300,0.9300,0.9300,0
0.9300,0.9300,0.9300,0.9300,0
0.9300,0.9300,0.9300,0.9300,0
0.9300,0.9300,0.9300,0.9300,0
0.9300,0.9300,0.9300,0.9300,0
0.9300,0.9300,0.9300,0.9300,53000
0.9300,0.9300,0.9300,0.9300,0
0.9300,0.9300,0.9300,0.9300,10000
0.9300,0.9300,0.9300,0.9300,6000
0.9300,0.9300,0.9300,0.9300,0
0.9300,0.9300,0.9300,0.9300,0
0.9300,0.9300,0.9300,0.9300,333800
0.9000,0.9000,0.9000,0.9000,149000
0.9000,0.9000,0.9000,0.9000,0
0.9000,0.9000,0.9000,0.9000,0
0.9000,0.9200,0.9000,0.9000,9000
0.9000,0.9000,0.9000,0.9000,20000
0.9210,0.9210,0.9210,0.9210,0
0.9200,0.9200,0.9200,0.9200,0
0.9200,0.9200,0.9200,0.9200,0
0.9200,0.9200,0.9200,0.9200,7000
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,500
0.9700,0.9700,0.9500,0.9500,31000
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,1500
0.9800,0.9800,0.9800,0.9800,0
0.9800,0.9800,0.9800,0.9800,3500
0.9900,0.9900,0.9850,0.9850,11563
0.9500,0.9500,0.9500,0.9500,0
0.9500,0.9500,0.9500,0.9500,0
0.9500,0.9500,0.9500,0.9500,0
0.9500,0.9600,0.9500,0.9500,10000
0.9500,0.9500,0.9300,0.9300,6000
0.9200,0.9200,0.9200,0.9200,0
0.9200,0.9200,0.9200,0.9200,0
0.9200,0.9200,0.9200,0.9200,0
0.9200,0.9200,0.9200,0.9200,0
0.9202,0.9202,0.9202,0.9202,0
0.9200,0.9200,0.9200,0.9200,0
0.9202,0.9202,0.9202,0.9202,0
0.9202,0.9202,0.9202,0.9202,0
0.9202,0.9202,0.9202,0.9202,0
0.9202,0.9202,0.9202,0.9202,0
0.9200,0.9210,0.9200,0.9202,15500
0.9200,0.9200,0.9200,0.9200,0
0.9200,0.9200,0.9200,0.9200,0
0.9200,0.9200,0.9200,0.9200,2700
0.9000,0.9000,0.9000,0.9000,0
0.9000,0.9000,0.9000,0.9000,1000
0.9000,0.9000,0.9000,0.9000,0
0.9000,0.9000,0.9000,0.9000,0
0.9000,0.9000,0.9000,0.9000,1400
0.9200,0.9200,0.9200,0.9200,0
0.9200,0.9200,0.9200,0.9200,0
0.9200,0.9200,0.9200,0.9200,0
0.9200,0.9200,0.9200,0.9200,4000
0.9200,0.9200,0.9200,0.9200,475000
0.9300,0.9300,0.9300,0.9300,12000
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,2800
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,3500
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,27200
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9700,0.9700,0.9600,0.9600,6000
0.9800,0.9800,0.9700,0.9700,3000
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,12000
0.9500,0.9500,0.9500,0.9500,9000
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,2000
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,500
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,2000
0.9400,0.9400,0.9300,0.9300,2000
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,22000
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,0
0.9600,0.9600,0.9600,0.9600,10000
0.9700,0.9700,0.9700,0.9700,0
0.9800,0.9800,0.9700,0.9700,10000
0.9500,0.9500,0.9500,0.9500,0
0.9500,0.9500,0.9500,0.9500,6000
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,0
0.9700,0.9700,0.9700,0.9700,0
0.9800,0.9800,0.9700,0.9700,11000
1.0200,1.0200,1.0200,1.0200,0
1.0200,1.0200,1.0200,1.0200,0
1.0200,1.0200,1.0200,1.0200,0
1.0200,1.0200,1.0200,1.0200,4000
1.0200,1.0200,1.0200,1.0200,0
1.0300,1.0300,1.0200,1.0200,9200
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0200,1.0200,1.0100,1.0100,8000
1.0000,1.0000,1.0000,1.0000,0
1.0000,1.0000,1.0000,1.0000,0
1.0000,1.0000,1.0000,1.0000,0
1.0000,1.0000,1.0000,1.0000,0
1.0000,1.0000,1.0000,1.0000,20000
1.0400,1.0400,1.0400,1.0400,0
1.0400,1.0400,1.0400,1.0400,0
1.0400,1.0400,1.0400,1.0400,0
1.0400,1.0400,1.0400,1.0400,0
1.0400,1.0400,1.0400,1.0400,0
1.0400,1.0400,1.0400,1.0400,0
1.0400,1.0400,1.0400,1.0400,0
1.0400,1.0400,1.0400,1.0400,0
1.0400,1.0400,1.0400,1.0400,0
1.0400,1.0400,1.0400,1.0400,0
1.0400,1.0400,1.0400,1.0400,0
1.0375,1.0400,1.0375,1.0400,490
0.9925,0.9925,0.9900,0.9900,116000
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,50
0.9900,0.9900,0.9900,0.9900,7850
1.0200,1.0200,1.0200,1.0200,0
1.0200,1.0200,1.0200,1.0200,0
1.0200,1.0200,1.0200,1.0200,0
1.0200,1.0200,1.0200,1.0200,0
1.0200,1.0200,1.0200,1.0200,0
1.0200,1.0200,1.0200,1.0200,0
1.0200,1.0200,1.0200,1.0200,0
1.0200,1.0200,1.0200,1.0200,0
1.0200,1.0200,1.0200,1.0200,0
1.0200,1.0200,1.0200,1.0200,0
1.0200,1.0200,1.0200,1.0200,6000
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,14200
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,12500
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0104,1.0104,1.0100,1.0100,4000
1.0000,1.0000,1.0000,1.0000,550
1.0100,1.0100,1.0100,1.0100,15000
1.0260,1.0260,1.0200,1.0200,8000
1.0460,1.0460,1.0460,1.0460,10000
1.0800,1.0800,1.0800,1.0800,0
1.0800,1.0800,1.0800,1.0800,466000
1.0860,1.0860,1.0800,1.0800,1700
1.1400,1.1400,1.1400,1.1400,0
1.1400,1.1400,1.1400,1.1400,0
1.1400,1.1400,1.1400,1.1400,0
1.1800,1.1800,1.1400,1.1400,3000
1.1060,1.1060,1.1060,1.1060,50
1.1060,1.1060,1.1060,1.1060,0
1.1060,1.1060,1.1060,1.1060,0
1.1060,1.1060,1.1060,1.1060,0
1.1060,1.1060,1.1060,1.1060,0
1.1060,1.1060,1.1060,1.1060,0
1.1100,1.1100,1.1060,1.1060,2100
1.0800,1.0800,1.0800,1.0800,0
1.0800,1.0800,1.0800,1.0800,26800
1.0800,1.0800,1.0800,1.0800,0
1.0860,1.0860,1.0800,1.0800,6000
1.1000,1.1000,1.1000,1.1000,0
1.1000,1.1000,1.1000,1.1000,2250
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,466000
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,2000
1.0000,1.0000,1.0000,1.0000,0
1.0000,1.0000,1.0000,1.0000,0
1.0000,1.0000,1.0000,1.0000,0
1.0000,1.0000,1.0000,1.0000,0
1.0000,1.0000,1.0000,1.0000,0
1.0000,1.0000,1.0000,1.0000,15000
1.0000,1.0000,1.0000,1.0000,0
1.0000,1.0000,1.0000,1.0000,0
1.0000,1.0000,1.0000,1.0000,0
1.0000,1.0000,1.0000,1.0000,0
1.0000,1.0000,1.0000,1.0000,0
1.0000,1.0000,1.0000,1.0000,500
1.0000,1.0000,1.0000,1.0000,1200
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,400000
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,350000
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,32000
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,25000
1.0400,1.0400,1.0400,1.0400,0
1.0400,1.0400,1.0400,1.0400,0
1.0475,1.0475,1.0400,1.0400,7000
1.0500,1.0500,1.0500,1.0500,0
1.0500,1.0500,1.0500,1.0500,0
1.0500,1.0500,1.0500,1.0500,0
1.0500,1.0500,1.0500,1.0500,0
1.0500,1.0500,1.0500,1.0500,16000
1.0600,1.0600,1.0600,1.0600,0
1.0600,1.0600,1.0600,1.0600,0
1.0600,1.0600,1.0600,1.0600,500
1.0900,1.0900,1.0900,1.0900,58300
1.1400,1.1400,1.0900,1.0900,200
1.1200,1.1200,1.1200,1.1200,0
1.1200,1.1200,1.1200,1.1200,0
1.1200,1.1200,1.1200,1.1200,0
1.1400,1.1400,1.1200,1.1200,20000
1.0880,1.0880,1.0880,1.0880,0
1.0880,1.0880,1.0880,1.0880,0
1.0880,1.0880,1.0880,1.0880,0
1.0880,1.0880,1.0880,1.0880,0
1.1000,1.1000,1.0880,1.0880,22000
1.1000,1.1000,1.1000,1.1000,0
1.1000,1.1000,1.1000,1.1000,0
1.1000,1.1000,1.1000,1.1000,0
1.1000,1.1000,1.1000,1.1000,0
1.1000,1.1000,1.1000,1.1000,0
1.1000,1.1000,1.1000,1.1000,0
1.1080,1.1080,1.1000,1.1000,13000
1.1700,1.1700,1.1700,1.1700,0
1.1700,1.1700,1.1700,1.1700,0
1.1700,1.1700,1.1700,1.1700,0
1.1700,1.1700,1.1700,1.1700,0
1.1700,1.1700,1.1700,1.1700,0
1.1700,1.1700,1.1700,1.1700,0
1.1700,1.1700,1.1700,1.1700,0
1.1700,1.1700,1.1700,1.1700,0
1.1700,1.1700,1.1700,1.1700,0
1.1700,1.1700,1.1700,1.1700,0
1.1700,1.1700,1.1700,1.1700,15000
1.1401,1.1401,1.1401,1.1401,0
1.1401,1.1401,1.1401,1.1401,0
1.1401,1.1401,1.1401,1.1401,0
1.1401,1.1401,1.1401,1.1401,0
1.1401,1.1401,1.1401,1.1401,0
1.1401,1.1401,1.1401,1.1401,0
1.1401,1.1401,1.1401,1.1401,0
1.1401,1.1401,1.1401,1.1401,0
1.1401,1.1401,1.1401,1.1401,0
1.1401,1.1401,1.1401,1.1401,0
1.1401,1.1401,1.1401,1.1401,0
